2.0511,2.3579
2.6255,2.5628
2.2515,3.271
2.328,2.9492
2.7464,3.3419
2.3717,3.2996
2.1258,3.1681
2.617,3.3429
1.7139,3.6813
1.7843,3.258
2.6382,3.1905
2.1437,2.9808
1.9867,2.4444
2.1449,2.7742
1.9165,3.1457
1.9077,2.503
1.8777,3.2094
1.8248,3.1443
1.7016,3.0447
1.9811,3.1348
1.8183,3.0107
2.456,2.9901
2.0745,2.9961
2.323,3.4157
1.9558,2.9596
1.9742,1.8188
2.3979,2.7826
2.4644,3.0876
2.0104,3.4292
2.5352,3.6173
2.1504,2.579
2.1165,3.3403
2.6932,3.1064
2.4856,2.9068
2.2869,3.0111
2.1272,2.9874
1.8297,3.0628
1.9636,3.1063
2.5762,2.6997
1.3607,2.5327
1.7986,3.4319
1.9403,2.9017
2.0469,3.6326
1.4359,2.5867
2.1673,2.7343
2.2308,3.6356
1.7027,3.6295
1.918,2.5398
1.6162,3.0924
2.5137,3.5998
2.1181,3.596
1.9207,2.4254
1.7073,3.7238
2.0312,3.2959
2.5326,3.1017
2.087,2.8991
2.1117,2.568
1.6204,3.0425
2.0525,2.8852
2.2454,4.0331
1.5632,3.085
2.3568,2.9225
2.7796,2.9937
1.5073,2.726
1.3465,3.9265
1.977,3.2849
2.2401,3.0335
1.9742,3.5023
1.9499,2.9852
2.0021,2.9563
1.6633,2.7511
1.4801,2.7247
2.5001,3.7176
2.0925,3.3437
1.6244,3.0389
2.3402,3.7622
1.5897,3.0106
1.9615,3.1297
2.2343,2.365
1.7341,3.2125
1.8895,2.3527
2.0094,2.558
2.6174,3.4246
2.1452,3.1571
1.8737,2.6099
1.9287,2.822
1.9114,3.1147
2.4132,3.0984
1.9101,2.2346
1.7496,2.4608
2.0761,2.2071
1.9701,2.9676
2.2508,2.2303
2.3034,3.3139
2.3438,2.5503
2.2047,2.5052
2.2,3.8008
2.6019,3.967
1.6332,2.6336
1.8902,2.9834
1.464,3.8779
2.2907,2.7584
2.0068,3.7681
1.9053,3.3666
1.4558,3.0248
2.058,2.8421
1.9179,3.7572
1.5716,3.318
1.634,2.717
1.759,3.1756
1.9208,2.6074
1.4786,3.0666
1.9424,3.6851
2.1947,3.2378
1.8809,2.6603
1.7793,3.1556
2.0962,2.6879
2.3482,3.9031
1.8588,2.1978
1.8524,2.7051
