3.8595,5.1013
4.7524,4.7481
3.7973,4.6345
3.5853,5.0793
3.9539,4.9538
4.0335,4.5953
4.2158,4.6448
4.0383,5.2411
3.7585,5.2333
3.5184,4.8607
3.8145,5.3695
3.5687,4.8435
4.2288,4.9483
3.9672,5.5522
3.414,4.7585
4.1156,4.0864
3.7083,4.4236
4.427,5.1301
4.0165,4.9035
4.0725,6.2304
3.751,4.3672
4.1654,4.8909
4.0205,5.018
4.0684,4.3856
3.8987,5.4826
4.2035,5.3327
3.2287,5.69
4.0524,5.3075
4.3315,3.4123
3.9397,4.5675
4.1828,5.1394
3.8117,4.6355
4.0546,5.1267
3.8153,4.9704
4.3621,4.7552
4.1486,5.0304
4.4351,5.2294
3.9868,5.5112
3.9812,4.6002
4.0991,4.7443
4.458,4.6777
3.2442,5.3792
3.4698,5.7033
4.4006,5.4721
4.5988,5.5997
3.9352,5.1115
4.4281,4.6415
4.6863,5.304
4.06,5.7721
3.8559,5.2263
3.8491,5.4156
3.919,4.3097
4.2526,5.2554
3.946,4.9312
4.6443,5.2475
3.8926,5.571
3.7736,4.714
4.1722,5.6735
4.0744,4.5781
4.1463,5.0183
3.3379,5.1373
3.9526,5.4771
3.4202,4.8555
4.0586,4.5815
4.2419,5.6335
4.373,5.1622
4.2381,4.1442
4.1531,5.1431
4.2452,4.2395
3.9821,5.3537
3.9878,5.6204
4.3227,4.9183
4.3438,4.5938
3.8511,5.5487
3.4317,4.7716
3.2742,4.634
3.4869,4.4357
3.6837,4.3436
4.1414,5.1233
3.7547,4.8516
3.973,5.3526
4.1168,4.9746
3.5616,4.9062
3.7311,4.2301
3.763,4.6532
3.7465,5.0467
3.8611,4.8085
4.2489,5.5702
3.8395,4.181
4.2196,4.919
4.1076,5.0512
4.0607,4.677
4.3083,5.0501
4.6768,5.7429
4.464,4.5303
3.4991,4.8431
4.1676,4.3654
3.6057,5.3255
3.3641,4.4606
3.6171,4.6162
3.31,5.6364
3.6423,5.3682
4.4283,4.6619
3.8493,5.4546
4.8477,4.7052
4.1236,5.0474
4.3175,5.8204
3.9538,6.0094
3.9116,4.8018
3.7523,4.9866
4.0509,5.4647
3.5311,5.2717
3.7312,4.8958
3.6619,4.9063
4.0532,4.6494
4.4794,3.9839
4.6823,4.9299
3.4448,4.4643
4.1097,4.8981
3.7932,6.1039
3.658,5.0152
4.0327,5.6751
3.8508,4.5033
4.0162,5.5705
4.243,4.2515
3.7042,4.8748
3.9517,5.13
3.4623,5.2773
3.8788,4.9444
4.3127,4.516
3.448,4.4554
4.1236,4.677
3.5725,4.5442
4.0693,4.741
3.8576,4.5749
3.9119,5.5555
3.4928,5.1207
3.7119,5.1268
3.939,4.6248
4.0227,5.1238
3.9395,5.1445
3.7972,4.5814
4.4201,4.4682
3.9385,4.1347
3.7546,5.3903
3.7601,4.5474
3.9761,5.0209
4.2938,5.0372
3.8657,5.0408
4.2756,4.7146
