5.1416,16.083
12.591,10.197
-0.61461,6.054
13.983,17.239
9.6413,1.1479
6.9345,14.615
0.28519,18.018
11.402,9.2809
9.604,9.3873
4.6781,3.0763
2.3707,19.236
3.0353,17.525
7.3071,9.7726
9.0297,8.1415
11.822,2.5315
1.3737,18.509
6.108,0.11162
4.8008,3.7278
1.8352,6.4812
10.12,1.0037
10.671,2.8907
4.1741,14.587
3.0889,9.6456
5.6948,6.7613
2.4561,4.7353
0.52858,9.0173
4.3265,3.709
2.5673,6.4851
1.8888,5.2794
8.2803,16.602
13.311,13.927
0.98137,6.6707
12.552,11.605
7.0998,5.7568
1.0963,5.2794
9.2678,5.198
8.4253,13.542
3.3104,10.397
6.3451,1.5351
-1.6038,1.1169
-1.6436,5.1746
10.776,8.7985
-0.275,5.6858
9.0209,13.575
10.4,18.992
10.664,15.479
9.3515,12.723
13.145,15.072
2.7683,14.936
13.933,11.721
6.8712,15.461
8.4974,7.8498
13.126,12.106
1.5942,4.9487
13.704,5.804
0.72995,0.38665
13.057,6.9462
13.311,2.8359
0.80024,8.2307
-1.131,3.0614
2.2913,16.58
6.7362,14.784
10.403,1.9774
7.6602,16.413
3.0575,4.5422
4.9336,2.1388
11.484,13.256
8.0181,19.092
2.3608,16.291
6.2326,12.465
12.214,6.5654
0.78874,5.5474
11.121,8.6875
0.89907,7.0059
-0.44378,17.555
-1.499,0.12309
-1.8372,13.929
13.479,6.7613
12.209,6.0997
-1.205,12.962
8.7233,18.423
13.626,17.861
1.5243,19.944
-0.65506,1.4577
3.7418,2.5924
9.7309,19.631
7.6343,1.8048
5.2219,13.723
12.605,18.579
-1.9492,2.8363
6.1613,17.688
0.31137,0.39524
6.0744,6.8537
7.0914,4.7661
8.2747,19.691
1.3109,16.932
3.443,15.89
3.2396,18.006
7.8394,15.602
7.459,16.73
9.0068,6.4219
0.663,14.855
8.4356,13.29
10.298,5.7837
4.3323,6.7474
4.3402,18.173
9.0739,0.64502
1.8028,13.927
13.182,4.1754
0.17204,16.483
6.1842,4.3646
-1.3371,1.9928
2.9986,12.39
3.1483,2.0763
13.173,15.981
1.3175,18.059
5.8295,6.2503
5.1148,5.6318
11.134,0.13564
-1.7203,9.9174
10.616,19.77
6.6526,14.759
-1.2724,6.2144
6.2216,12.008
5.13,15.634
5.8618,2.2307
8.5582,11.587
6.0859,17.407
9.8698,13.796
13.102,4.8594
10.789,6.8544
5.0036,10.909
-0.555,1.3515
12.937,8.209
4.054,4.7502
10.143,9.7795
10.861,16.121
10.868,7.557
7.5327,10.36
3.1998,1.892
9.9736,18.182
5.6235,4.1526
6.2494,7.6413
5.6815,13.206
4.7843,15.167
0.81628,3.4614
2.4889,10.348
12.043,19.907
11.982,14.152
5.8334,1.6113
7.7005,0.86616
9.483,9.8231
0.24038,8.9319
7.3289,9.736
1.12,3.3178
-0.9866,7.2131
-0.97757,17.614
13.038,14.887
6.323,8.3354
0.40186,18.147
8.3455,1.8861
7.3405,3.6265
2.9973,18.932
8.7543,2.017
4.3529,7.7608
1.5123,5.7845
1.8531,1.4617
4.182,3.8922
-1.464,8.3497
3.5476,5.8585
6.8327,14.043
6.935,4.7943
-0.93096,19.19
7.311,6.1092
5.6137,3.0983
8.591,11.11
10.578,15.811
1.0404,8.8774
13.384,19.916
6.561,8.7317
12.632,6.0888
8.3306,4.9302
0.45551,19.217
-1.1651,4.4576
-1.7592,7.9122
1.1418,4.4905
6.4434,5.4005
0.36275,8.3688
-0.82986,19.955
6.8774,18.221
13.701,11.009
0.60578,11.927
0.50557,1.5829
0.61873,11.533
-0.74417,17.963
9.4944,9.2662
5.1402,7.9679
6.1619,2.0892
7.6823,13.045
12.129,19.834
-0.049351,13.561
2.6441,8.5696
-1.0025,13.096
0.29653,11.775
-0.91255,14.901
0.96139,12.817
10.299,10.074
12.363,18.761
6.2923,12.107
11.514,12.778
1.6601,14.053
4.854,17.219
3.8927,7.5932
9.1368,14.242
13.11,10.47
1.4862,7.2698
10.048,8.6935
6.3174,13.752
10.161,4.537
12.094,19.58
1.7997,19.513
13.035,5.7903
-1.5656,6.7687
6.9842,19.929
12.247,15.779
0.67186,15.898
4.8039,12.647
3.2303,16.229
7.0815,8.9619
11.232,16.612
4.2669,2.5333
7.9416,10.265
13.442,14.319
11.256,4.9629
11.014,10.638
13.282,7.6442
0.92992,16.035
8.7269,13.417
9.7695,19.657
11.113,18.736
8.8963,11.525
3.2809,1.6037
-1.4449,8.2765
-0.076976,3.6169
2.5394,19.913
11.412,10.408
12.422,17.706
5.1992,12.965
13.817,9.3251
-1.4594,1.9056
11.751,19.356
6.4569,12.402
13.607,3.1201
12.036,7.9673
0.58136,17.65
3.654,10.78
-1.0719,10.874
5.1059,8.8491
5.0575,3.6749
3.2272,4.9846
12.63,5.7022
5.9129,10.59
9.3638,11.197
8.6343,8.3029
11.309,18.114
2.1286,6.1029
10.308,12.995
4.5691,5.7756
-1.1095,5.105
11.93,7.1637
13.557,16.118
-0.12838,10.779
6.133,11.801
10.089,4.6228
-0.24021,2.0389
-1.4582,12.893
5.0576,19.603
0.076537,2.0344
13.546,3.7573
13.042,0.18771
12.93,16.766
13.74,9.6268
9.0886,9.3706
9.2396,18.171
3.941,8.3429
-0.9743,10.883
5.0952,13.98
6.6878,1.581
6.6426,10.188
10.581,9.738
7.6226,17.118
13.152,12.288
8.0995,2.3483
12.061,12.137
-0.037019,3.2836
11.017,7.9805
13.642,10.647
1.6999,17.504
12.604,13.181
8.8219,15.753
9.6011,2.5205
8.9726,10.499
10.748,17.99
6.474,2.1817
10.074,12.691
6.0569,1.6169
12.513,8.2246
-0.022236,14.253
11.636,2.0084
0.80073,16.199
10.227,12.756
5.3493,17.961
7.697,12.436
3.8246,8.2921
4.4311,12.951
9.6812,9.7854
13.282,1.8751
12.061,12.746
7.7557,19.005
13.484,9.5275
8.1462,12.056
10.436,11.83
12.376,4.5052
1.625,13.369
-0.37973,3.131
11.252,15.485
4.7915,4.2611
9.6335,3.3825
12.988,14.515
2.7445,5.1238
2.9952,3.2553
6.7951,12.516
6.8413,5.0149
8.2464,5.2596
7.5464,16.879
0.57879,7.9484
4.6865,2.0916
3.9049,3.8771
