5,14.062,4.0224
5,12.901,2.6718
5,12.766,3.5054
5,14.638,4.4357
5,13.06,5.8806
5,13.067,4.2824
5,13.608,4.9881
5,13.156,3.1672
5,12.823,2.9876
5,15.652,3.4508
5,14.648,4.1039
5,14.148,4.3119
5,14.231,2.8413
5,13.023,3.4766
5,14.152,4.5395
5,13.106,4.9114
5,15.066,2.6586
5,12.574,3.926
5,14.663,2.4401
5,13.415,3.9194
5,15.261,4.1886
5,14.48,5.4343
5,13.237,3.698
5,13.89,4.8566
5,14.11,3.1162
5,14.831,2.5084
5,13.293,5.3451
5,14.615,4.5512
5,13.655,4.967
5,14.739,4.3043
5,14.957,2.5145
5,15.914,4.6566
5,13.118,4.0155
5,13.395,4.2407
5,15.961,4.11
5,13.255,2.841
5,14,4.8058
5,13.786,3.3407
5,15.105,3.8766
5,14.483,2.8429
5,12.56,4.4311
5,14.135,3.6929
5,14.333,4.4216
5,14.495,2.8893
5,15.456,3.4674
5,12.27,3.055
5,14.6,3.3693
5,14.687,3.9496
5,15.725,4.1415
5,13.469,4.1873
5,13.14,5.5026
5,13.358,5.1367
5,13.655,4.0234
5,15.074,4.0085
5,13.888,4.2888
5,13.502,4.1704
5,13.952,4.9906
5,13.267,5.3729
5,13.932,4.3491
5,14.924,4.6072
5,13.264,3.7865
5,14.692,4.1119
5,13.655,2.0323
5,14.326,3.5483
5,14.284,5.0928
5,12.447,2.6814
5,12.007,3.5674
5,12.944,3.8503
5,14.222,2.9044
5,13.157,4.0416
5,12.989,4.1969
5,13.998,3.3789
5,14.15,3.6609
5,15.864,4.4711
5,14.156,4.688
5,13.699,4.0822
5,13.879,3.618
5,13.765,3.7842
5,13.25,4.083
5,13.926,4.6521
5,14.827,4.5776
5,14.285,4.7238
5,12.002,3.7305
5,12.642,5.7224
5,13.464,3.8679
5,12.449,3.9541
5,13.421,2.9718
5,13.015,3.7121
5,13.249,4.5046
5,14.98,4.9677
5,15.555,2.4523
5,15.84,3.873
5,13.682,5.3166
5,14.376,3.8825
5,13.979,3.9948
5,13.168,4.4953
5,15.716,4.5826
5,15.538,3.6025
5,14.489,2.2728
5,12.681,4.6277
5,15.044,3.9284
5,14.682,2.68
5,13.358,3.3595
5,13.313,4.3545
5,14.856,2.8052
5,12.714,3.206
5,12.389,4.1752
5,12.762,4.2044
5,13.707,3.3131
5,14.501,3.8553
5,13.996,2.65
5,12.741,4.1982
5,14.57,4.1889
5,14.21,3.3951
5,14.215,3.631
5,14.935,3.709
5,14.042,3.7238
5,12.952,3.3977
5,14.608,4.4629
5,15.472,4.6809
5,13.473,3.1834
5,12.383,4.6556
5,13.514,2.4207
5,13.683,4.3194
5,12.972,2.9311
5,13.319,4.9672
5,13.218,3.3283
5,13.016,2.6153
5,14.358,5.5095
5,14.779,4.6505
5,12.741,4.8958
5,15.443,2.4999
5,14.858,4.6441
5,13.813,4.035
5,13.142,5.2815
5,13.83,5.3843
5,14.281,5.2559
5,14.612,4.3768
5,12.723,2.8223
5,15.484,3.1957
5,13.378,4.3818
5,15.518,5.0251
5,14.545,5.7924
5,13.629,2.8533
5,13.397,3.8897
5,12.077,5.4129
5,12.8,2.9671
5,14.857,4.8141
5,15.208,3.871
5,13.947,5.8231
5,13.43,4.5197
5,14.49,3.6661
5,14.907,3.8186
5,12.621,4.9264
5,14.854,4.935
5,14.131,4.2789
5,14.035,5.7741
5,14.06,3.4026
5,13.717,5.9879
5,13.79,3.1433
5,14.831,3.5708
5,14.321,5.5535
5,15.212,4.0142
5,14.128,3.4787
5,12.605,4.1876
5,14.612,3.2934
5,13.459,5.1105
5,12.804,2.9565
5,13.629,2.8165
5,15.106,4.0989
5,12.667,4.409
5,14.607,3.9484
5,13.592,4.2825
5,13.645,3.4791
5,13.202,4.1943
5,13.597,3.3053
5,13.607,3.7551
5,13.878,3.2173
5,12.75,4.2832
5,12.968,4.6168
5,13.786,4.9933
5,14.502,4.5122
5,13.31,3.6931
5,13.783,5.9832
5,14.862,5.3453
5,13.789,4.7907
5,15.491,3.1546
5,13.094,3.5283
5,12.553,4.0373
5,14.285,4.9209
5,13.598,4.1849
5,13.91,4.4719
5,14.099,3.6222
5,15.594,4.2597
5,12.939,3.1155
5,14.26,3.6433
5,15.032,5.2982
5,13.235,4.4718
5,13.96,2.1418
5,15.195,4.5756
5,13.01,3.4211
5,14.376,3.8611
5,13.548,5.339
5,14.298,5.1745
5,14.72,2.8951
5,14.238,4.2514
5,13.77,4.5761
5,13.72,2.5157
5,13.612,5.7735
5,12.707,4.4933
5,14.012,2.5845
5,14.525,2.5396
5,13.831,3.6952
5,12.371,4.0273
5,14.087,3.0509
5,15.454,2.9051
5,12.738,3.0014
5,12.434,3.2051
5,14.139,4.8922
5,13.365,4.5117
5,13.223,3.0919
5,12.69,3.4606
5,14.509,4.4144
5,12.568,3.8521
5,13.821,2.6772
5,12.552,3.7249
5,13.877,3.7906
5,13.064,3.9894
5,15.234,5.1118
5,14.912,4.8011
5,13.138,4.7342
5,14.758,5.0632
5,15.745,2.5845
5,12.02,4.8734
5,13.665,3.7492
5,14.05,4.1617
5,12.92,2.4437
5,13.842,3.962
5,15.847,3.6141
5,13.006,4.0614
5,13.763,5.1083
5,13.466,4.779
5,13.203,5.1849
5,13.587,4.1916
5,14.091,3.8328
5,12.451,4.9011
5,14.1,3.6752
5,14.665,3.6659
5,14.333,4.7173
5,14.011,4.6329
5,14.393,4.3725
5,14.595,3.7334
5,13.574,3.2594
5,14.191,3.8264
5,15.17,4.777
5,14.965,2.4493
5,14.394,5.3176
5,15.934,3.5614
5,14.509,3.241
5,14.384,5.0284
5,13.401,2.4542
5,15.814,3.2755
5,13.376,4.229
5,13.39,3.479
5,13.701,4.3819
5,14.043,4.463
5,12.9,3.4552
5,13.623,3.4289
5,15.77,2.2497
5,13.625,3.2751
5,13.662,2.6797
5,15.141,4.1007
5,13.627,4.4742
