3,6.1939,4.74
3,8.3475,5.3759
3,7.6312,5.8648
3,9.0798,3.8912
3,8.1721,5.7648
3,8.2484,4.0831
3,8.9673,4.1193
3,8.0793,5.1974
3,8.3761,5.901
3,8.764,5.0744
3,9.8938,5.0893
3,8.4555,4.9892
3,7.3443,5.709
3,7.7452,5.7797
3,7.2617,5.3251
3,8.7999,5.0063
3,8.0628,3.5358
3,6.2408,5.6619
3,8.5295,3.6417
3,8.4117,4.4409
3,9.4173,3.9537
3,7.9692,5.5352
3,7.8757,3.7064
3,8.493,4.7845
3,8.9785,5.4599
3,7.466,6.0163
3,6.3275,4.3284
3,8.8609,5.1358
3,6.4406,4.3256
3,8.1375,3.7553
3,8.6315,5.7985
3,8.1242,5.4087
3,9.0713,5.8956
3,7.7615,4.3487
3,7.6369,6.0561
3,7.7705,3.8271
3,7.2464,5.3307
3,9.0789,5.3858
3,7.9861,3.2826
3,8.4159,5.7806
3,8.0358,6.6156
3,9.9685,6.2396
3,8.7787,4.958
3,7.9893,5.2791
3,9.8057,4.6623
3,7.9946,4.0942
3,8.3772,4.3551
3,7.7241,5.3654
3,8.1839,4.7825
3,9.38,5.4331
3,8.9228,5.4055
3,8.8212,4.7667
3,8.6852,4.9253
3,8.6331,4.0712
3,8.5413,6.2726
3,7.3583,3.9681
3,7.1371,4.614
3,8.5981,6.5945
3,7.8247,5.8865
3,7.5359,4.7462
3,8.5787,4.9674
3,6.2996,4.4971
3,6.1833,4.2268
3,7.3369,5.8514
3,7.7114,5.4793
3,6.5947,5.4534
3,6.0198,6.2561
3,6.4776,3.9086
3,9.1687,5.5901
3,6.8072,6.1596
3,7.2678,6.4622
3,6.6741,5.1618
3,9.2759,4.9068
3,6.9279,5.7413
3,7.5299,4.234
3,8.4063,5.4238
3,7.5048,4.59
3,7.9619,4.7172
3,7.0398,5.173
3,9.6563,5.4861
3,7.8871,3.9716
3,9.6753,4.6743
3,7.2502,4.1022
3,6.4722,3.9302
3,9.1173,3.8819
3,8.7316,4.5452
3,7.5161,5.0117
3,8.5093,4.0484
3,8.019,4.5238
3,9.1504,5.7411
3,8.8073,5.6618
3,6.7326,6.2439
3,6.9147,3.3905
3,8.5161,3.5754
3,6.6792,6.9635
3,7.4181,4.3676
3,7.9954,5.0903
3,6.8524,5.6276
3,9.1322,4.917
3,8.2633,3.5108
3,7.4399,4.9289
3,8.0438,4.5082
3,7.4755,6.9513
3,8.0835,6.639
3,9.7259,5.3398
3,6.2068,5.1029
3,7.8312,5.2399
3,8.6279,3.919
3,7.8586,5.9316
3,8.5408,4.8289
3,7.8214,3.5805
3,6.9058,4.0017
3,7.8223,6.1176
3,8.9472,4.9189
3,8.7489,6.4476
3,8.2231,4.5404
3,7.1615,5.0846
3,7.815,5.2701
3,7.2885,3.2821
3,7.3847,3.9454
3,9.295,6.6493
3,8.6188,4.842
3,9.2966,4.9981
3,8.244,6.1992
3,6.7943,5.1631
3,7.1551,4.8997
3,7.6673,4.2898
3,8.6955,5.456
3,7.3705,4.7484
3,7.4742,5.1176
3,8.3233,6.5562
3,7.4293,4.1279
3,6.696,4.4449
3,7.2822,5.4377
3,8.4738,5.4181
3,6.9747,5.2509
3,8.4402,6.7823
3,8.3122,4.0588
3,9.0439,4.7637
3,8.0939,4.4041
3,8.9919,4.1805
3,7.4614,4.6169
3,8.9939,6.8913
3,8.3857,4.2399
3,6.3697,5.4285
3,9.1144,3.7301
3,7.8628,4.132
3,6.9583,5.8957
3,8.6123,4.4447
3,8.459,4.6796
3,8.3305,4.4144
3,7.5152,6.1221
3,8.6608,3.2267
3,6.6624,5.2224
3,7.3707,4.3294
3,9.7587,5.4887
3,7.6316,3.3718
3,9.2654,6.7977
3,8.3034,4.5907
3,7.6851,4.3278
3,7.9731,4.0506
3,7.494,5.3012
3,9.4757,3.9975
3,7.1052,5.3025
3,6.9275,5.4421
3,8.4513,5.4236
3,8.4324,5.0994
3,9.2956,4.9561
3,7.823,4.3378
3,8.3613,6.6192
3,7.4247,4.0168
3,8.7053,5.3088
3,8.6266,5.4476
3,8.2833,4.4972
3,6.5176,5.2843
3,8.6346,4.72
3,8.2386,5.9267
3,9.6794,5.4031
3,8.7006,4.4903
3,8.6371,5.4136
3,7.9436,5.4975
3,8.0411,4.7007
3,7.744,6.6406
3,7.5801,5.1347
3,7.2005,6.7244
3,6.2693,5.2793
3,8.7385,5.6783
3,6.0467,6.6534
3,9.7532,5.7758
3,7.7805,3.7742
3,7.5632,3.7399
3,8.357,6.2118
3,7.9802,4.5117
3,6.6005,5.0535
3,7.7607,5.29
3,7.8565,4.9259
3,9.4682,5.4362
3,7.5732,3.9953
3,8.2736,4.9521
3,8.6171,6.2519
3,6.581,5.3421
3,7.8611,6.2112
3,6.7906,6.7476
3,7.8766,5.2225
3,7.5079,3.7713
3,7.7028,6.5172
3,8.6775,4.0004
3,9.1692,5.8928
3,9.3875,5.6145
3,6.5149,4.0103
3,7.3311,5.9733
3,6.3052,3.7911
3,7.9236,5.1808
3,8.8565,4.1162
3,8.2984,5.2761
3,6.9182,4.8809
3,9.8276,3.5232
3,7.3907,6.0667
3,9.4294,6.0931
3,8.0076,5.4264
3,8.9909,4.6718
3,8.7889,3.1085
3,8.1373,5.3003
3,7.3307,5.1285
3,9.2739,4.957
3,7.682,5.1484
