4,4.9601,13.845
4,2.3686,13.664
4,4.0031,14.54
4,5.5783,12.027
4,4.2983,14.382
4,3.6438,14.411
4,5.0076,12.535
4,3.6268,14.995
4,2.4298,13.579
4,4.9066,15.216
4,5.6181,15.03
4,4.572,14.667
4,4.9466,13.796
4,5.567,12.778
4,5.0869,12.736
4,3.0292,14.145
4,3.3822,13.18
4,2.8449,14.641
4,4.025,14.964
4,3.6283,13.92
4,4.2906,13.27
4,4.0712,13.503
4,2.5946,12.517
4,3.9922,14.22
4,4.0007,13.229
4,3.6215,13.363
4,4.2949,13.525
4,3.2569,13.726
4,2.7969,14.371
4,3.6589,13.948
4,3.3427,15.219
4,2.6998,13.611
4,4.7141,14.547
4,3.6715,12.875
4,4.4923,12.797
4,3.6504,12.087
4,4.4203,13.465
4,4.6285,13.943
4,4.0559,13.743
4,2.7719,14.353
4,3.6979,14.275
4,2.9805,12.932
4,4.4865,15.61
4,3.5854,15.074
4,3.2763,14.707
4,4.5874,13.623
4,4.9231,15.445
4,2.8349,14.678
4,3.9789,15.162
4,4.5302,13.252
4,3.9228,15.211
4,5.8556,13.807
4,3.7317,13.284
4,4.602,12.99
4,2.7892,13.277
4,3.3022,12.392
4,4.4394,13.392
4,4.6561,13.04
4,4.2943,14.897
4,3.4942,13.471
4,3.4346,13.862
4,5.0336,13.067
4,3.1791,15.037
4,3.4417,15.372
4,3.6943,14.646
4,5.1288,12.091
4,3.216,13.451
4,4.9371,13.592
4,4.7921,14.525
4,2.9255,15.239
4,4.834,13.932
4,4.3418,13.427
4,3.3693,13.388
4,4.019,15.116
4,4.2434,13.262
4,3.1735,14.588
4,4.3159,14.38
4,3.8768,12.463
4,3.1605,13.761
4,2.9823,14.843
4,3.4366,14.482
4,3.1951,14.638
4,5.0725,14.05
4,2.8634,13.067
4,4.1332,14.472
4,4.5206,14.185
4,3.0311,13.718
4,4.3687,12.46
4,3.5169,14.024
4,3.117,13.145
4,2.5393,15.619
4,3.0504,14.457
4,5.7155,15.808
4,2.429,14.106
4,3.3469,13.715
4,2.8451,13.413
4,4.7613,13.424
4,3.0819,13.604
4,3.5563,15.398
4,4.7227,12.846
4,4.9312,14.721
4,2.9072,13.891
4,3.8082,15.493
4,4.3783,12.636
4,3.9892,14.31
4,5.8688,12.974
4,5.295,13.469
4,5.3331,13.968
4,3.6483,14.365
4,3.7604,14.016
4,2.9133,14.324
4,3.2096,12.545
4,4.7255,13.647
4,2.6029,13.477
4,5.1704,13.966
4,5.6633,13.934
4,4.0132,14.811
4,5.7979,14.121
4,5.607,15.213
4,4.0788,15.157
4,3.5999,12.584
4,4.8521,12.838
4,3.3356,13.183
