127,3.1773,5.3125,0.8915849282519343
912,4.4444,15.679,0.8191729797446183
423,11.67,10.329,0.8045710283978406
642,6.5943,4.6994,0.7977399114567568
329,9.3108,9.8625,0.7904654652468396
682,8.9557,5.8126,0.79012704030599
288,11.403,12.748,0.784280012334818
407,9.0111,12.677,0.7786706026763824
182,2.3844,3.4665,0.7644045610279141
770,6.4864,13.634,0.7631901293118998
81,1.7029,1.9361,0.7631666626691714
263,8.2924,13.409,0.7516484635947834
0,0.45595,3.4418,0.7438356933994408
716,2.5771,13.421,0.7382530931869167
922,3.5469,14.203,0.7360779643340227
18,1.8146,3.1937,0.731042374003808
11,0.92948,2.2989,0.7266589496859253
976,4.3066,14.778,0.724810197583864
551,9.4543,6.3715,0.7236972274459774
181,1.8016,4.6493,0.714829717168841
418,8.3288,9.4855,0.7145116964848371
632,8.4319,4.7725,0.7142961065444613
639,9.3012,5.5964,0.7126070551968533
362,9.4189,10.349,0.7095356884420535
184,2.0109,4.11,0.7086995816699878
691,5.0767,14.573,0.7071084831521638
625,7.7945,4.6064,0.7053343296015911
971,2.359,14.43,0.7048975585407856
765,4.4233,13.49,0.7042060423042174
994,14.687,3.4147,0.7026231659311031
768,6.0624,14.657,0.701721734298707
759,3.4264,13.162,0.7003972524614605
598,9.4087,5.3876,0.6975285139631903
906,3.9121,13.856,0.6949460968297199
461,7.0259,4.3154,0.6936340914048585
927,3.8224,15.652,0.6931952375812668
982,4.7502,13.846,0.6920494428353948
61,3.3615,3.0365,0.6918352400308807
867,2.3907,15.347,0.6903819967674716
950,3.8122,16.189,0.6887913731490807
664,6.3785,5.8313,0.6860065648847015
870,3.2432,13.103,0.6820785356088158
886,5.1127,15.657,0.6816850401562521
295,9.7474,12.107,0.6812403745293084
831,1.6013,14.215,0.6797741309211475
36,1.6437,3.6854,0.6770323760713538
510,9.0277,4.4471,0.6732937560005466
265,9.9541,10.567,0.672027515011006
673,7.1202,3.2499,0.6704196908730445
530,7.4239,3.8043,0.6675234443139842
686,4.2689,11.874,0.6659468774793744
704,3.3931,12.662,0.6630633957186567
650,9.1671,4.1392,0.6625324738441177
211,0.81169,3.4791,0.6619237003499131
824,4.9789,13.762,0.6615823982877939
108,0.6333,2.6402,0.6614143660581143
968,2.8962,11.631,0.6575099638672334
786,3.0592,14.239,0.655900111092657
556,8.9346,5.2692,0.6554661346620215
374,9.6172,11.528,0.6518163189083297
916,3.6887,15.205,0.6511507966274873
356,8.9756,11.18,0.6503768618260485
720,4.1039,15.534,0.6503096381897712
736,5.1037,11.712,0.6495140441961627
535,10.003,5.0043,0.6466578563998729
578,7.2432,4.3977,0.6455979230214653
489,8.174,4.6273,0.6453333909606886
408,9.2857,10.187,0.6443894190512326
67,1.8788,2.2318,0.6440966175961162
43,0.50471,1.4689,0.6391932449480159
725,4.2945,12.821,0.6384411610594792
278,9.9973,12.318,0.6384146527092943
545,6.2433,6.6509,0.6381203317367351
156,1.325,2.1555,0.6374485725288661
286,9.2633,10.501,0.6361909301338295
751,4.9835,12.508,0.6339616103868264
722,6.2797,12.091,0.6334737527752085
988,16.274,3.2468,0.6332073596963079
829,3.9525,15.248,0.6323346619937017
165,2.3083,5.889,0.6322799068477112
296,12.687,11.752,0.6303637904055224
341,10.075,10.65,0.6297205294457812
558,8.6185,5.7177,0.6268915908639927
665,8.4181,6.3154,0.6268451488597584
359,9.8971,10.902,0.6253456385602431
723,4.3451,13.926,0.6248706176886443
483,6.1877,4.3098,0.6246350364673607
708,2.9156,13.843,0.6241143007976574
473,8.7696,4.5188,0.623098656205215
890,3.5367,13.053,0.622581038154709
623,7.4284,4.4043,0.6215384814080316
349,8.3862,11.667,0.6190432406399473
452,8.1127,3.869,0.6156382490659834
